pid,milk,fat,fat_percent,milk_wt
2056,129.44668,2.50913,-0.01634,1
2057,301.40461,15.04624,-0.00459,1
2058,-244.69298,-5.37619,0.02938,1
2059,201.29258,9.90661,0.00338,1
2060,110.16955,10.15608,0.01277,1
2081,188.13766,3.39683,-0.03143,1
2082,-19.12541,-6.91614,-0.03161,1
2083,35.77064,14.48319,0.04450,1
2084,-180.83357,-9.54497,-0.00070,1
2085,-186.04894,-15.13092,-0.01247,1
2086,6.86844,4.66911,0.00099,1
2087,-80.88589,-2.73307,-0.00430,1
2088,-82.68595,-6.69220,-0.01387,1
2089,273.26786,9.74640,-0.02150,1
2090,-76.20175,-10.91677,-0.02768,1
2091,5.97484,4.78049,-0.00260,1
2092,-217.66367,-0.90993,0.04268,1
2093,-193.46228,-3.08874,0.02547,1
2094,5.50758,-2.97076,-0.01186,1
2095,64.66835,-1.77785,-0.02778,1
2096,-44.75975,-2.02115,0.00807,1
2097,-88.74222,-3.80805,0.00912,1
2098,98.03195,-3.40543,-0.02427,1
2099,-448.80846,-21.43415,0.02129,1
2100,-170.60436,-14.79572,-0.02405,1
2101,166.72977,4.95488,-0.02256,1
2102,-264.35493,-4.84316,0.03143,1
2103,55.52675,2.97225,0.00422,1
2104,103.91132,4.69255,-0.01481,1
2105,111.13560,6.73120,-0.00584,1
2106,-0.49211,2.12532,0.00884,1
2107,33.08712,3.26694,0.01546,1
2108,-28.65823,-8.33016,-0.01946,1
2109,218.71377,17.76132,0.01347,1
2110,13.12358,-5.96825,-0.01616,1
2111,68.25237,-5.54446,-0.04733,1
2112,-252.13547,-13.72816,-0.00155,1
2113,-14.71876,6.47663,0.02867,1
2114,191.64138,9.63602,-0.00111,1
2115,-48.69023,-6.40979,-0.00138,1
2116,-227.96601,-11.78361,0.00554,1
2117,48.87703,7.05094,0.03207,1
2118,75.38334,6.13399,-0.00833,1
2119,146.19822,6.47080,0.00118,1
2120,-227.17237,-9.63124,0.00889,1
2121,-55.13706,-2.82170,-0.00243,1
2122,-197.26218,-12.05151,0.00361,1
2123,-53.58460,8.48885,0.04364,1
2124,212.73675,10.59495,-0.01132,1
2125,37.80948,8.18514,0.02371,1
2126,-35.99203,-4.22203,-0.00599,1
2127,315.86515,17.57214,0.00079,1
2128,25.38708,2.36306,-0.00547,1
2129,25.56072,5.59871,0.01522,1
2130,137.40122,6.58561,-0.00349,1
2131,95.29553,6.10476,-0.00294,1
2132,-94.20034,-1.47708,0.01968,1
2133,-6.89196,5.11468,0.01665,1
2134,-11.17228,4.71014,0.00926,1
2135,-146.69923,-5.43248,0.00721,1
2136,-403.92588,-17.19279,0.02516,1
2137,73.23351,4.84736,0.01311,1
2138,-8.85824,-0.41699,0.00796,1
2139,-61.27187,0.05962,0.01676,1
2140,-78.30367,-13.38774,-0.03167,1
2141,-188.91650,-8.33588,0.01769,1
2142,254.05197,14.98610,-0.00137,1
2143,-113.25651,-2.83390,0.01577,1
2144,-137.13166,-12.64563,-0.01670,1
2145,-225.27545,-8.06422,0.00472,1
2146,154.04534,13.24004,0.01184,1
2147,-169.59530,-6.74784,0.01749,1
2148,-44.21705,3.66132,0.03374,1
2149,-307.23067,-11.79673,0.03413,1
2150,-39.38546,3.04067,0.01569,1
2151,68.47329,7.71588,0.01108,1
2152,208.38344,12.37204,0.00336,1
2153,117.77817,-6.90527,-0.04312,1
2154,-83.67216,0.94726,0.03135,1
2155,207.54930,9.86406,-0.01148,1
2156,136.46619,6.43576,0.00846,1
2157,-128.93628,-18.28115,-0.05325,1
2158,-117.15394,-11.50626,-0.01174,1
2159,149.72946,10.92373,0.00510,1
2160,-368.17133,-20.40457,0.01101,1
2161,86.91966,6.25173,0.00917,1
2162,-36.00318,-16.64266,-0.06110,1
2163,184.64108,13.05387,0.01600,1
2164,-333.99896,-19.30542,0.00439,1
2165,-53.10241,-3.02091,0.01229,1
2166,-22.30623,0.01003,0.00205,1
2167,189.39859,15.85095,0.00625,1
2168,-86.26920,-8.80403,-0.00377,1
2169,-146.15123,-10.50216,0.00179,1
2170,-40.57186,-5.74771,-0.00843,1
2171,17.24200,2.75568,0.00790,1
2172,-96.93664,-15.02510,-0.03404,1
2173,33.63857,5.02869,0.02377,1
2174,45.78696,-5.30640,-0.03140,1
2175,-10.78063,-0.58983,-0.00363,1
2176,-260.89623,-5.52970,0.04688,1
2177,178.17806,1.23316,-0.02539,1
2178,-318.76121,-18.51555,0.00811,1
2179,255.54070,8.96283,-0.02781,1
2180,-106.23808,-7.04216,0.00063,1
2181,-121.18500,-11.60074,-0.02183,1
2182,-365.89351,-10.75150,0.04549,1
2183,65.73547,5.57813,-0.00283,1
2184,69.27311,-3.04743,-0.03111,1
2185,-135.99686,-3.38997,0.00436,1
2186,-74.03106,-9.42274,-0.02818,1
2187,1.41733,-7.34605,-0.03213,1
2188,210.05010,14.46295,-0.00369,1
2189,-33.74322,3.28586,0.00743,1
2190,-269.12433,-5.02395,0.04003,1
2191,33.72222,3.22237,0.01017,1
2192,-416.74165,-32.23353,-0.02340,1
2193,-46.67154,3.06956,0.01636,1
2194,112.72768,-0.72963,-0.03469,1
2195,-30.98448,-9.20298,-0.03692,1
2196,-13.63505,-7.28632,-0.02408,1
2197,78.52553,10.11065,0.03044,1
2198,-178.14472,-6.38238,0.02451,1
2199,62.29672,-0.26509,-0.01313,1
2200,-91.36393,-3.84264,0.00791,1
2201,-44.49349,-6.96354,-0.02902,1
2202,315.01951,12.42814,-0.02234,1
2203,-226.57033,-2.29426,0.03875,1
2204,-18.27221,-8.81527,-0.02618,1
2205,-149.36558,-5.86369,0.01324,1
2206,80.15827,-0.44072,-0.02424,1
2207,-90.25725,-5.07326,-0.00302,1
2208,89.82580,1.52583,-0.02504,1
2209,-526.43278,-17.54932,0.04564,1
2210,-67.07369,-14.60964,-0.04122,1
2211,85.66625,3.80495,-0.00462,1
2212,-220.95663,-7.42098,0.00884,1
2213,74.25867,0.88991,-0.01294,1
2214,-13.46632,5.55465,0.02554,1
2215,-117.12866,-5.92367,-0.00553,1
2216,-43.51999,2.42170,0.01055,1
2217,429.59152,16.46530,-0.03759,1
2218,-111.66214,3.85170,0.03329,1
2219,-4.77791,-1.45841,-0.00888,1
2220,261.89216,13.05411,-0.01811,1
2221,-139.62965,-1.74486,0.01679,1
2222,-117.44757,-0.52548,0.02005,1
2223,-255.70073,-3.82791,0.03118,1
2224,217.16360,15.77479,0.01269,1
2225,-63.15691,10.23694,0.05267,1
2226,177.98037,6.20754,-0.01485,1
2227,191.37378,6.39164,-0.01331,1
2228,-237.01094,-14.06101,-0.00483,1
2229,92.47822,5.81868,-0.00020,1
2230,-160.28359,-10.72307,0.00150,1
2231,-206.89321,-10.43807,0.00719,1
2232,131.91961,-2.88042,-0.03418,1
2233,-197.89627,-8.66561,0.01692,1
2234,-100.28147,-0.94971,0.01749,1
2235,27.63770,5.51618,0.00242,1
2236,52.35891,0.39948,-0.01353,1
2237,-395.00912,-13.59422,0.03995,1
2238,-367.47607,-17.96088,0.01003,1
2239,-274.85582,-5.90843,0.03362,1
2240,-195.82678,-3.17113,0.04326,1
2241,-53.79104,-15.84216,-0.05154,1
2242,-318.26951,-20.59729,-0.00285,1
2243,-47.78275,-5.21623,-0.00832,1
2244,16.58098,1.75016,0.00557,1
2245,-288.94850,-9.45528,0.03775,1
2246,-143.64700,-10.55673,-0.01167,1
2247,-99.34758,-9.48619,-0.01653,1
2248,-370.72563,-13.57233,0.04474,1
2249,-41.71770,-0.06146,0.01503,1
2250,62.76243,1.07286,-0.00561,1
2251,-299.25822,-7.89851,0.03539,1
2252,-166.79219,-2.34871,0.02539,1
2253,-199.78768,-6.02350,0.02957,1
2254,27.69055,-2.68178,-0.02167,1
2255,-32.67727,-2.63520,-0.01809,1
2256,70.79406,-9.57685,-0.05296,1
2257,-173.26492,-1.04872,0.02153,1
2258,-237.37290,-5.10931,0.03547,1
2259,-459.63540,-23.55255,0.01110,1
2260,-23.05832,0.90405,0.01003,1
2261,-107.00440,-8.67983,-0.00653,1
2262,69.52003,-5.28943,-0.02864,1
2263,-267.93466,-15.30363,0.00911,1
2264,-206.59243,-6.86535,0.01401,1
2265,-91.16214,-9.31248,-0.01699,1
2266,-63.45993,-7.68661,-0.00385,1
2267,-49.03458,-5.06251,0.00099,1
2268,-76.85619,3.76351,0.02289,1
2269,124.35945,0.60328,-0.01837,1
2270,-59.48213,-4.14517,0.00056,1
2271,-191.41098,-15.73574,-0.00870,1
2272,-123.37591,6.09846,0.04935,1
2273,-46.62427,-1.55369,0.00462,1
2274,-161.54699,-2.91040,0.02875,1
2275,-224.82218,-7.60414,0.02466,1
2276,-159.69181,-8.36186,0.00046,1
2277,109.78174,10.35048,0.01076,1
2278,-72.23603,8.35155,0.04253,1
2279,-314.30064,-7.92590,0.04512,1
2280,-246.22292,-10.90741,0.01972,1
2281,288.98639,17.13077,-0.01321,1
2282,174.33009,3.46029,-0.02641,1
2283,-59.54494,-8.28882,-0.02047,1
2284,95.87196,4.99651,-0.00314,1
2285,-71.60854,-2.75402,-0.00322,1
2286,156.52256,10.78216,0.00046,1
2287,239.31700,0.10523,-0.05441,1
2288,-110.42947,-7.06458,-0.00193,1
2289,252.31143,2.67244,-0.04609,1
2290,52.50327,1.83601,-0.01728,1
2291,217.52191,14.88692,-0.00674,1
2292,-211.93427,-12.87720,0.00136,1
2293,-113.64122,-3.88013,0.00544,1
2294,-103.77799,-1.64430,0.01487,1
2295,37.84152,-1.29324,-0.00436,1
2296,219.58175,12.17768,-0.00862,1
2297,377.95456,14.00146,-0.04592,1
2298,298.40738,15.66420,-0.00922,1
2299,161.17524,6.50526,-0.01715,1
2300,-300.21892,-18.05688,0.00196,1
2301,30.10081,2.80660,0.00746,1
2302,259.84264,11.11716,-0.01389,1
2303,144.74749,10.28037,0.00230,1
2304,-238.68921,-14.82693,-0.00899,1
2305,-186.34049,-3.74264,0.02158,1
2306,-31.43642,-8.72560,-0.02473,1
2307,-68.70397,-3.83549,0.00461,1
2308,71.86651,0.36699,-0.01867,1
2309,-111.37237,-5.51756,0.00385,1
2310,184.25985,13.75149,0.01159,1
2311,-94.01838,0.26478,0.01414,1
2312,386.18229,15.12595,-0.03144,1
2313,-203.66294,-11.09331,-0.00507,1
2314,462.94109,14.32982,-0.04829,1
2315,-226.96154,0.75439,0.04618,1
2316,483.16677,15.92528,-0.04275,1
2317,116.51799,9.83957,0.01400,1
2318,-42.73301,-12.55326,-0.03267,1
2319,-57.67718,-6.54249,-0.01402,1
2320,-125.91856,-8.63632,-0.00306,1
2321,-87.27021,-4.77863,-0.00228,1
2322,94.52939,1.47996,-0.01408,1
2323,81.35817,-2.97114,-0.02773,1
2324,-240.25002,-18.66677,-0.01078,1
2325,-14.60290,9.61106,0.03457,1
2326,58.01110,-1.12526,-0.02261,1
2327,184.91959,10.00125,0.00252,1
2328,171.28663,1.72672,-0.02550,1
2329,138.41698,14.20830,0.03044,1
2330,-231.70569,-26.19484,-0.04450,1
2331,-20.12559,4.30069,0.02237,1
2332,5.37165,5.52562,0.02269,1
2333,-180.88866,-8.20672,0.01091,1
2334,147.34526,10.03544,0.01577,1
2335,-248.32912,-2.80460,0.04734,1
2336,21.66190,5.43776,0.01824,1
2337,406.54592,16.78409,-0.02700,1
2338,143.56223,3.09276,-0.01830,1
2339,110.80988,8.13597,-0.00424,1
2340,-65.90813,4.74993,0.03802,1
2341,193.43968,8.53580,-0.00847,1
2342,26.66719,6.19974,0.01919,1
2343,-220.66895,-6.77383,0.02082,1
2344,-42.04127,-2.21535,0.00535,1
2345,160.07751,4.52832,-0.01483,1
2346,80.66663,8.87232,0.01204,1
2347,-160.94138,-2.54366,0.03342,1
2348,-144.41546,-4.34614,0.01612,1
2349,-77.46347,14.76894,0.07743,1
2350,-18.20980,-1.42580,-0.00643,1
2351,236.18458,8.09044,-0.03420,1
2352,86.66954,7.36732,0.01570,1
2353,180.84833,13.45592,0.01178,1
2354,-48.46956,2.72974,0.02623,1
2355,49.74215,9.88839,0.02360,1
2356,82.05038,8.62775,0.01066,1
2357,-4.65296,14.60156,0.05643,1
2358,-56.24502,5.09004,0.02264,1
2359,-127.47541,-8.68272,-0.00329,1
2360,-30.41210,2.38140,0.00642,1
2361,25.44859,5.93489,0.00810,1
2362,-98.77471,-5.63934,0.00904,1
2363,78.06908,6.92505,0.01442,1
2364,125.82961,13.71140,0.02261,1
2365,8.14484,11.85326,0.03847,1
2366,222.51360,14.63050,0.01256,1
2367,74.23551,18.07334,0.05173,1
2368,251.12480,12.96319,-0.00082,1
2369,53.05686,-3.88438,-0.01928,1
2370,65.42350,1.16731,-0.01348,1
2371,-86.79533,-11.70382,-0.01739,1
2372,162.37924,10.00038,-0.00116,1
2373,27.14411,-1.46635,-0.00346,1
2374,205.96621,9.83224,-0.01095,1
2375,-42.30313,-0.39498,0.00840,1
2376,51.49758,11.47721,0.02019,1
2377,179.62797,14.14282,0.00482,1
2378,-34.54683,-1.69586,0.00015,1
2379,377.77600,21.96484,0.00745,1
2380,250.60849,17.25664,0.01645,1
2381,41.30329,3.59814,-0.00936,1
2382,48.64874,6.68458,0.00923,1
2383,199.49939,21.95514,0.04314,1
2384,246.08519,5.63007,-0.02758,1
2385,-211.73527,-14.40615,-0.00669,1
2386,-88.45688,-11.24454,-0.02763,1
2387,30.34987,-6.26538,-0.03261,1
2388,-100.47182,-4.16235,0.01353,1
2389,58.15470,2.03862,0.00281,1
2390,50.84712,-1.20415,-0.00944,1
2391,141.36208,11.84637,0.01493,1
2392,173.53043,12.40031,0.00380,1
2393,77.29878,6.62899,-0.00109,1
2394,15.43307,6.81088,0.01716,1
2395,-158.31409,-14.37954,-0.00845,1
2396,-303.20651,-20.07642,-0.01130,1
2397,26.12545,15.57753,0.04264,1
2398,-443.16446,-11.95231,0.05104,1
2399,56.15380,3.96614,-0.00037,1
2400,5.76416,11.64760,0.03564,1
2401,-49.45378,-5.40613,-0.01173,1
2402,-34.31227,1.47648,0.01713,1
2403,-39.50552,-1.07460,0.00707,1
2404,-62.02526,0.75801,0.02152,1
2405,-94.97508,-7.21237,0.00582,1
2406,-251.13340,-3.98556,0.04193,1
2407,-134.79531,-14.18631,-0.02042,1
2408,-60.54688,-13.99724,-0.03897,1
2409,-86.40726,-11.59954,-0.02380,1
2410,277.95275,10.34866,-0.01579,1
2411,34.14793,1.25167,0.00283,1
2412,153.71281,6.83627,-0.01505,1
2413,115.43827,12.95888,0.02388,1
2414,104.96732,11.45064,0.01714,1
2415,165.66729,8.95443,-0.00003,1
2416,-184.69387,-2.73242,0.03120,1
2417,120.82750,7.78596,0.00291,1
2418,-337.75527,-10.63966,0.03932,1
2419,436.46031,7.46909,-0.06352,1
2420,367.41981,10.11121,-0.03833,1
2421,45.84064,5.20091,0.00786,1
2422,468.01914,24.98405,-0.01127,1
2423,27.13260,3.57217,-0.00879,1
2424,373.89271,18.20371,-0.00868,1
2425,-51.44165,7.35696,0.04817,1
2426,109.87422,13.99399,0.02249,1
2427,-113.31194,-1.89377,0.00997,1
2428,72.87983,6.41284,0.00395,1
2429,-100.71607,-10.22034,-0.00928,1
2430,-7.42527,2.45228,0.00858,1
2431,376.72508,22.29126,-0.00598,1
2432,52.16365,7.85466,0.02520,1
2433,-119.70346,-5.42191,0.00564,1
2434,90.87009,2.66704,-0.00759,1
2435,246.87208,12.60455,0.00053,1
2436,-275.96782,-6.31636,0.04409,1
2437,253.63223,19.76689,0.01422,1
2438,99.64988,3.00262,-0.01176,1
2439,-78.19999,-7.81148,-0.01229,1
2440,-261.39513,-7.25199,0.04549,1
2441,-27.58979,5.09893,0.02184,1
2442,256.54735,18.04280,0.01447,1
2443,385.39585,22.50207,-0.00335,1
2444,-288.29516,-13.85932,0.00929,1
2445,0.23776,12.01081,0.04571,1
2446,322.20616,18.39561,-0.01076,1
2447,453.56968,25.51209,-0.00796,1
2448,45.12968,1.46568,-0.00930,1
2449,28.51263,3.49067,0.01317,1
2450,182.26684,6.32484,-0.01790,1
2451,-76.67501,2.75857,0.02841,1
2452,197.52837,24.80721,0.04543,1
2453,389.77362,18.88535,-0.00502,1
2454,-189.38483,-8.51385,0.01091,1
2455,132.18389,11.50351,0.00598,1
2456,-231.43547,-3.43908,0.04084,1
2457,-133.55822,-8.08851,0.00155,1
2458,297.07447,13.81489,-0.00633,1
2459,-71.54211,-1.14384,0.01190,1
2460,174.50995,11.01924,-0.00086,1
2461,1.74748,10.46863,0.04374,1
2462,-152.84202,-2.12807,0.02570,1
2463,390.37502,23.57830,0.00473,1
2464,356.51448,21.71952,0.00973,1
2465,-167.95516,-6.93002,0.00078,1
2466,102.09392,-2.00548,-0.03502,1
2467,159.69337,12.06930,-0.00657,1
2468,-189.02673,1.46019,0.04505,1
2469,130.28419,9.33642,-0.00378,1
2470,157.88985,10.76297,-0.00478,1
2471,90.54300,2.36142,-0.01577,1
2472,49.19219,11.60854,0.03541,1
2473,-79.06300,-2.77472,0.00328,1
2474,-83.83810,3.13553,0.03040,1
2475,150.12327,9.43521,0.00515,1
2476,197.28118,13.39893,0.00798,1
2477,196.62853,2.86778,-0.03171,1
2478,91.14896,3.25866,-0.02669,1
2479,-23.73938,6.75947,0.03784,1
2480,151.90659,3.05162,-0.02730,1
2481,241.51591,2.68627,-0.04616,1
2482,123.73098,6.24090,-0.00813,1
2483,-183.85251,-8.34293,0.00534,1
2484,4.57032,4.64836,0.02111,1
2485,142.24647,4.91212,-0.02594,1
2486,-198.72760,-9.65035,0.01231,1
2487,-134.70886,-9.46953,0.00010,1
2488,166.00939,9.64695,0.00533,1
2489,327.46436,5.41279,-0.04135,1
2490,-371.29023,-18.93734,0.01359,1
2491,75.85911,-4.03914,-0.03695,1
2492,126.42163,4.19760,-0.00520,1
2493,215.43627,8.41001,-0.01071,1
2494,-7.54633,8.53819,0.03436,1
2495,187.35048,7.24855,-0.01632,1
2496,-6.37617,-2.38238,-0.01105,1
2497,-436.17971,-22.02892,0.01637,1
2498,126.48437,-3.43791,-0.03434,1
2499,-214.17671,5.96827,0.07381,1
2500,-108.85344,-2.19011,0.02123,1
2501,173.18308,7.59152,0.00606,1
2502,-194.81721,-1.37452,0.04272,1
2503,-51.59735,0.38428,0.00301,1
2504,83.32566,7.57209,0.00950,1
2505,-295.80422,-11.51335,0.03028,1
2506,-48.12906,-1.90484,0.00446,1
2507,415.18377,24.62057,-0.00890,1
2508,-114.04421,-0.20344,0.03007,1
2509,170.91775,2.14628,-0.02315,1
2510,166.98613,7.93295,-0.01055,1
2511,-161.01929,-0.09009,0.04117,1
2512,172.11027,6.83618,-0.00540,1
2513,61.59931,8.20053,0.02096,1
2514,-310.99743,-18.31299,-0.00059,1
2515,98.17665,-0.39630,-0.02900,1
2516,373.14284,17.66880,-0.02264,1
2517,-89.41461,-7.71453,-0.01556,1
2518,77.29840,8.15992,0.01431,1
2519,-28.98856,-10.83213,-0.02546,1
2520,-161.95725,-4.53492,0.01766,1
2521,-110.34238,2.51866,0.03365,1
2522,-112.35307,-4.37200,0.00888,1
2523,-9.69462,7.48490,0.03613,1
2524,-165.41211,-2.47485,0.03282,1
2525,-46.44206,-3.18275,0.00484,1
2526,-176.01727,-14.16454,-0.01107,1
2527,52.13478,11.10161,0.03384,1
2528,-192.28401,-5.47482,0.02433,1
2529,43.42513,-4.13606,-0.02141,1
2530,-80.00103,-3.23584,0.01222,1
2531,146.63201,-2.11331,-0.04319,1
2532,29.98086,1.41346,-0.02021,1
2533,-95.02280,-4.81305,-0.00179,1
2534,-229.35515,-9.75484,0.00278,1
2535,322.63387,11.87016,-0.02408,1
2536,-101.86110,-10.70444,-0.02110,1
2537,106.21901,-1.29281,-0.02821,1
2538,145.39126,16.92536,0.02550,1
2539,74.85344,8.80655,0.00510,1
2540,-229.78849,-15.41237,0.00459,1
2541,-95.06145,-9.59435,-0.01593,1
2542,-83.72616,-0.94845,0.01347,1
2543,-33.36911,-1.82899,-0.01014,1
2544,-280.69667,-16.05530,-0.00773,1
2545,-15.84198,-0.07126,-0.00447,1
2546,-110.22469,-0.26894,0.02152,1
2547,175.80334,10.69389,-0.00733,1
2548,-118.63384,-7.99264,-0.00066,1
2549,-190.19241,-21.56897,-0.03562,1
2550,253.27269,11.56678,-0.02020,1
2551,145.99758,13.45530,0.01326,1
2552,31.61802,0.88012,-0.01073,1
2553,46.48738,-11.13292,-0.04910,1
2554,-44.93043,-16.46869,-0.05843,1
2555,-181.83044,-16.05896,-0.01657,1
2556,87.49082,-7.69303,-0.04769,1
2557,151.81204,12.57185,0.00314,1
2558,116.64913,-1.86879,-0.03331,1
2559,-144.17166,-13.65735,-0.03098,1
2560,-270.11949,-19.04179,-0.01550,1
2561,38.82288,-0.46402,-0.02117,1
2562,117.57401,0.55610,-0.03305,1
2563,-43.00247,-4.52973,-0.01312,1
2564,99.41853,1.42753,-0.02003,1
2565,-175.14284,-11.80138,-0.00279,1
2566,14.69101,-8.23736,-0.03141,1
2567,-187.21996,-18.90189,-0.03376,1
2568,19.57164,-11.91543,-0.04254,1
2569,-248.49489,-30.23498,-0.06407,1
2570,21.88870,-2.88457,-0.02676,1
2571,-236.13813,-5.88236,0.02504,1
2572,-71.90114,-6.15640,-0.01843,1
2573,-97.63727,-9.95938,-0.02083,1
2574,-18.32036,-3.52151,-0.01055,1
2575,-145.23911,-7.06277,0.00279,1
2576,131.53392,11.43342,-0.00083,1
2577,356.74242,2.38697,-0.07680,1
2578,105.12121,6.91393,0.00073,1
2579,149.92786,12.94594,0.00486,1
2580,13.61773,1.63508,-0.00264,1
2581,-388.12408,-10.68416,0.04950,1
2582,1.05192,-2.79458,-0.02317,1
2583,122.23658,4.04356,-0.00630,1
2584,-227.62818,-10.20242,0.00646,1
2585,-119.13135,6.31656,0.05372,1
2586,-154.46515,-5.68062,0.01356,1
2587,-36.00063,9.47808,0.03605,1
2588,13.61762,0.87180,-0.00974,1
2589,-306.88092,-17.33326,-0.00627,1
2590,-132.06290,-13.81247,-0.02346,1
2591,57.13616,7.72138,0.01644,1
2592,81.58668,2.72601,-0.01070,1
2593,105.37619,8.23275,0.00532,1
2594,334.04831,14.34789,-0.02169,1
2595,358.55872,20.23367,-0.00234,1
2596,-58.34061,1.17207,0.02609,1
2597,98.93204,-1.12342,-0.01573,1
2598,244.47540,16.15176,0.00937,1
2599,247.41305,12.00130,-0.00770,1
2600,-258.23504,-9.43168,0.03383,1
2601,76.59850,0.70306,-0.01515,1
2602,111.73107,2.33833,-0.01945,1
2603,-15.84695,-1.31880,-0.01270,1
2604,188.86989,10.43599,-0.00126,1
2605,-63.81015,-11.27797,-0.03377,1
2606,-67.69233,-0.20318,0.00686,1
2607,-44.16394,-7.21022,-0.01746,1
2608,52.69432,-3.37558,-0.02294,1
2609,-14.84290,-1.86733,-0.00141,1
2610,-173.51350,0.66113,0.03573,1
2611,38.25323,0.31541,-0.00788,1
2612,-13.41352,-0.07968,0.00455,1
2613,-109.85486,1.02071,0.03953,1
2614,83.45962,7.40235,0.01357,1
2615,40.85883,8.91791,0.01635,1
2616,226.96195,14.52617,-0.01351,1
2617,45.36350,3.00203,0.00265,1
2618,116.85147,12.91061,0.01396,1
2619,-14.28645,2.01673,0.02020,1
2620,-65.74947,-5.86410,-0.00141,1
2621,232.57972,11.85427,-0.01333,1
2622,103.32687,4.81881,0.00090,1
2623,144.93737,3.03337,-0.01838,1
2624,-109.52994,-2.97340,0.01048,1
2625,45.42316,-0.18242,-0.01439,1
2626,23.14379,0.82555,0.00064,1
2627,-35.07633,8.43183,0.03995,1
2628,-27.01404,-7.20358,-0.02611,1
2629,-19.34382,-0.64652,0.00033,1
2630,-203.88158,-2.97084,0.03378,1
2631,185.11258,8.08436,-0.02301,1
2632,-272.79613,-9.14090,0.02775,1
2633,362.22296,9.65134,-0.05506,1
2634,-6.56825,6.33170,0.02011,1
2635,260.65201,14.71809,-0.00642,1
2636,-59.84753,-1.01816,0.00003,1
2637,108.14085,-5.75062,-0.04521,1
2638,-28.73327,-0.65975,0.00240,1
2639,17.11908,-5.32452,-0.02188,1
2640,-206.70839,-12.54217,0.00655,1
2641,-18.77716,1.73190,0.00182,1
2642,-208.87698,-11.53195,0.00117,1
2643,-52.84243,-8.56040,-0.02570,1
2644,27.95296,5.27727,0.02111,1
2645,-190.79799,-7.78430,0.01578,1
2646,72.48212,-3.40168,-0.02795,1
2647,-109.24585,-4.31222,0.01268,1
2648,17.40545,-8.83656,-0.03714,1
2649,-47.53137,-2.54056,-0.00495,1
2650,95.36847,4.58030,-0.00113,1
2651,123.19372,-2.77651,-0.03195,1
2652,-56.98839,-4.45587,-0.00842,1
2653,29.75958,-0.17010,-0.01399,1
2654,92.87895,1.65110,-0.00484,1
2655,-183.10465,-11.12089,-0.00512,1
2656,53.63808,6.93838,0.01137,1
2657,60.14047,7.54600,0.01234,1
2658,123.63765,0.64505,-0.02951,1
2659,-5.62477,3.17488,0.01748,1
2660,-120.02606,-13.04776,-0.01783,1
2661,-74.85913,-15.79727,-0.04649,1
2662,56.90501,3.56139,0.00553,1
2663,72.05481,-6.03493,-0.03146,1
2664,-52.16532,-1.65031,-0.00427,1
2665,41.00486,0.72685,-0.01477,1
2666,29.56240,-7.82729,-0.03711,1
2667,-179.62086,-2.74587,0.02359,1
2668,71.79686,1.33469,-0.01989,1
2669,-252.09872,-3.98777,0.03971,1
2670,-131.42590,-8.37558,-0.00004,1
2671,131.67779,4.02393,-0.01390,1
2672,-231.13457,-22.76063,-0.04206,1
2673,206.09002,5.11471,-0.02160,1
2674,-66.28682,-8.91872,-0.01924,1
2675,-69.04243,-8.69593,-0.01544,1
2676,-85.18737,-5.42776,-0.00963,1
2677,252.40128,12.33690,-0.01464,1
2678,68.90405,6.21683,-0.00002,1
2679,-14.44814,6.04507,0.03204,1
2680,379.16040,9.66166,-0.04163,1
2681,217.30043,24.61135,0.04559,1
2682,37.87756,2.50744,0.00121,1
2683,85.64860,6.50948,0.00639,1
2684,-51.60344,-3.48133,-0.00087,1
2685,-132.43978,-6.45495,0.00866,1
2686,-17.78391,3.85217,0.01486,1
2687,245.76419,9.15187,-0.01974,1
2688,-125.61537,-3.08217,0.01168,1
2689,109.92009,0.95513,-0.02044,1
2690,153.77341,8.05790,-0.00150,1
2691,202.83182,10.30638,0.00665,1
2692,-77.46342,0.20448,0.01242,1
2693,-21.45088,-3.20742,-0.00191,1
2694,-298.96365,-11.10419,0.03199,1
2695,-157.78540,-4.38653,0.01061,1
2696,-335.42599,-20.35289,0.01040,1
2697,-260.37276,-10.10746,0.01250,1
2698,96.53567,7.82922,0.01944,1
2699,-467.26660,-27.21984,0.00506,1
2700,69.56061,-0.65166,-0.01563,1
2701,93.90928,6.41869,0.01099,1
2702,-15.95062,-2.24213,-0.00408,1
2703,-7.40691,3.21965,0.01177,1
2704,-136.58754,-8.51792,-0.00185,1
2705,17.28269,6.40784,0.02273,1
2706,64.22334,0.91459,-0.00190,1
2707,-132.97294,-10.87469,-0.00750,1
2708,-291.63017,-18.43776,0.00369,1
2709,-157.00414,-4.54023,0.00962,1
2710,-168.55207,-9.74919,0.00113,1
2711,-32.59382,-9.38296,-0.02436,1
2712,253.44785,8.97732,-0.01585,1
2713,14.80429,2.19563,0.01233,1
2714,238.55489,15.18084,0.00515,1
2715,-70.12959,-11.35540,-0.01311,1
2716,6.85433,-3.62131,-0.02198,1
2717,50.87446,0.50481,-0.00042,1
2718,-42.78288,-4.35752,-0.00169,1
2719,-65.39583,-6.20068,-0.01215,1
2720,222.55923,9.82280,-0.01505,1
2721,-8.22576,7.50275,0.03382,1
2722,17.19427,2.97373,0.01287,1
2723,-301.77227,-15.90486,0.00841,1
2724,304.71122,22.56105,0.02382,1
2725,-33.18956,-1.94129,0.00834,1
